tm,address_gu,sub_address,stn,ta_max,ta_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
2023-05-11,동래구,동래구 온천동,940,23.0,12.2,31.3,91.0,2.4,5.2,0.0,1
2023-05-11,부산진구,부산진구 개금동,938,22.4,11.9,24.0,87.1,4.8,8.2,0.0,1
2023-05-11,부산진구,부산진구 범천동,942,21.4,12.7,42.4,91.7,5.1,10.0,0.0,2
2023-05-11,부산진구,부산진구 부전동,938,22.4,11.9,24.0,87.1,4.8,8.2,0.0,1
2023-05-11,부산진구,부산진구 양정동,940,23.0,12.2,31.3,91.0,2.4,5.2,0.0,3
2023-05-11,부산진구,부산진구 전포동,938,22.4,11.9,24.0,87.1,4.8,8.2,0.0,2
2023-05-11,북구,북구 구포동,941,24.2,11.8,22.3,89.7,4.6,9.7,0.0,3
2023-05-11,북구,북구 금곡동,941,24.2,11.8,22.3,89.7,4.6,9.7,0.0,1
2023-05-11,북구,북구 덕천동,941,24.2,11.8,22.3,89.7,4.6,9.7,0.0,4
2023-05-11,북구,북구 화명동,941,24.2,11.8,22.3,89.7,4.6,9.7,0.0,2
2023-05-11,사상구,사상구 감전동,904,24.1,12.3,21.6,97.9,4.4,7.9,0.0,2
2023-05-11,사상구,사상구 주례동,938,22.4,11.9,24.0,87.1,4.8,8.2,0.0,2
2023-05-11,사하구,사하구 감천동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,사하구,사하구 다대동,950,21.5,13.1,22.3,92.0,7.6,10.7,0.0,1
2023-05-11,사하구,사하구 신평동,950,21.5,13.1,22.3,92.0,7.6,10.7,0.0,1
2023-05-11,사하구,사하구 하단동,950,21.5,13.1,22.3,92.0,7.6,10.7,0.0,2
2023-05-11,서구,서구 남부민동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,2
2023-05-11,서구,서구 동대신동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,수영구,수영구 광안동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,1
2023-05-11,수영구,수영구 남천동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,1
2023-05-11,수영구,수영구 민락동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,1
2023-05-11,연제구,연제구 거제동,940,23.0,12.2,31.3,91.0,2.4,5.2,0.0,2
2023-05-11,연제구,연제구 연산동,940,23.0,12.2,31.3,91.0,2.4,5.2,0.0,5
2023-05-11,영도구,영도구 남항동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,영도구,영도구 대평동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,영도구,영도구 동삼동,910,19.7,12.7,52.0,99.1,7.6,11.2,0.0,3
2023-05-11,영도구,영도구 청학동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,중구,중구 남포동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,2
2023-05-11,중구,중구 대청동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,중구,중구 부평동,159,22.6,13.5,28.0,87.1,4.2,8.8,0.0,1
2023-05-11,해운대구,해운대구 반여동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,3
2023-05-11,해운대구,해운대구 석대동,940,23.0,12.2,31.3,91.0,2.4,5.2,0.0,1
2023-05-11,해운대구,해운대구 송정동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,1
2023-05-11,해운대구,해운대구 우동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,2
2023-05-11,해운대구,해운대구 재송동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,1
2023-05-11,해운대구,해운대구 좌동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,3
2023-05-11,해운대구,해운대구 중동,937,23.4,10.2,43.3,96.0,4.6,11.5,0.0,2
2023-05-12,강서구,강서구 강동동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,2
2023-05-12,강서구,강서구 대저1동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,3
2023-05-12,강서구,강서구 대저2동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,1
2023-05-12,강서구,강서구 명지동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,3
2023-05-12,강서구,강서구 성북동,921,20.8,12.9,38.7,89.8,4.7,8.3,0.5,1
2023-05-12,강서구,강서구 지사동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,1
2023-05-12,금정구,금정구 두구동,939,24.3,6.8,33.9,92.5,3.8,7.0,0.0,1
2023-05-12,금정구,금정구 부곡동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,1
2023-05-12,금정구,금정구 서동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,1
2023-05-12,기장군,기장군 정관읍,923,21.0,11.9,50.0,92.6,3.5,10.2,0.5,2
2023-05-12,기장군,기장군 철마면,939,24.3,6.8,33.9,92.5,3.8,7.0,0.0,2
2023-05-12,남구,남구 감만동,942,21.6,11.9,50.4,100.0,7.0,11.2,0.0,1
2023-05-12,남구,남구 대연동,942,21.6,11.9,50.4,100.0,7.0,11.2,0.0,3
2023-05-12,남구,남구 문현동,942,21.6,11.9,50.4,100.0,7.0,11.2,0.0,2
2023-05-12,남구,남구 용당동,942,21.6,11.9,50.4,100.0,7.0,11.2,0.0,2
2023-05-12,동구,동구 초량동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,1
2023-05-12,동래구,동래구 명륜동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,1
2023-05-12,동래구,동래구 명장동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,2
2023-05-12,동래구,동래구 사직동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,3
2023-05-12,동래구,동래구 온천동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,3
2023-05-12,부산진구,부산진구 개금동,938,23.5,11.2,35.9,84.5,3.2,7.5,0.5,1
2023-05-12,부산진구,부산진구 당감동,938,23.5,11.2,35.9,84.5,3.2,7.5,0.5,3
2023-05-12,부산진구,부산진구 범천동,942,21.6,11.9,50.4,100.0,7.0,11.2,0.0,1
2023-05-12,부산진구,부산진구 부전동,938,23.5,11.2,35.9,84.5,3.2,7.5,0.5,2
2023-05-12,부산진구,부산진구 양정동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,1
2023-05-12,북구,북구 구포동,941,23.0,10.6,29.4,82.1,3.9,6.4,0.5,2
2023-05-12,북구,북구 금곡동,941,23.0,10.6,29.4,82.1,3.9,6.4,0.5,1
2023-05-12,북구,북구 덕천동,941,23.0,10.6,29.4,82.1,3.9,6.4,0.5,1
2023-05-12,북구,북구 화명동,941,23.0,10.6,29.4,82.1,3.9,6.4,0.5,1
2023-05-12,사상구,사상구 괘법동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,1
2023-05-12,사상구,사상구 덕포동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,2
2023-05-12,사상구,사상구 모라동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,1
2023-05-12,사상구,사상구 학장동,904,21.9,10.6,38.9,88.5,6.7,10.4,0.5,1
2023-05-12,사하구,사하구 감천동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,1
2023-05-12,사하구,사하구 괴정동,950,20.9,12.5,39.5,91.9,5.4,8.7,0.0,2
2023-05-12,사하구,사하구 당리동,950,20.9,12.5,39.5,91.9,5.4,8.7,0.0,1
2023-05-12,사하구,사하구 장림동,950,20.9,12.5,39.5,91.9,5.4,8.7,0.0,3
2023-05-12,사하구,사하구 하단동,950,20.9,12.5,39.5,91.9,5.4,8.7,0.0,1
2023-05-12,서구,서구 동대신동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,3
2023-05-12,서구,서구 서대신동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,2
2023-05-12,서구,서구 암남동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,2
2023-05-12,서구,서구 충무동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,1
2023-05-12,수영구,수영구 광안동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,2
2023-05-12,수영구,수영구 남천동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-12,수영구,수영구 망미동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,1
2023-05-12,수영구,수영구 수영동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-12,연제구,연제구 거제동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,1
2023-05-12,연제구,연제구 연산동,940,22.1,10.3,39.9,83.1,3.7,9.0,1.0,7
2023-05-12,영도구,영도구 대평동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,2
2023-05-12,영도구,영도구 동삼동,910,20.4,13.9,51.7,96.3,5.9,10.4,0.5,2
2023-05-12,영도구,영도구 봉래동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,1
2023-05-12,영도구,영도구 영선동,159,22.2,13.1,41.0,89.0,7.3,10.7,0.0,1
2023-05-12,해운대구,해운대구 반송동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-12,해운대구,해운대구 송정동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-12,해운대구,해운대구 우동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,3
2023-05-12,해운대구,해운대구 재송동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-12,해운대구,해운대구 좌동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-12,해운대구,해운대구 중동,937,23.9,9.8,44.4,87.9,4.9,9.7,0.0,1
2023-05-13,강서구,강서구 대저1동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,1
2023-05-13,강서구,강서구 대저2동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,1
2023-05-13,강서구,강서구 명지동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,3
2023-05-13,금정구,금정구 구서동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,1
2023-05-13,금정구,금정구 노포동,939,16.5,12.0,81.6,95.9,1.5,2.8,13.0,1
2023-05-13,금정구,금정구 부곡동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,2
2023-05-13,금정구,금정구 서동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,3
2023-05-13,금정구,금정구 청룡동,939,16.5,12.0,81.6,95.9,1.5,2.8,13.0,2
2023-05-13,기장군,기장군 기장읍,923,15.9,12.8,79.9,100.0,2.2,4.4,16.5,1
2023-05-13,기장군,기장군 장안읍,923,15.9,12.8,79.9,100.0,2.2,4.4,16.5,2
2023-05-13,기장군,기장군 정관읍,923,15.9,12.8,79.9,100.0,2.2,4.4,16.5,1
2023-05-13,남구,남구 대연동,942,15.3,12.5,76.2,99.4,2.9,4.8,17.0,7
2023-05-13,남구,남구 문현동,942,15.3,12.5,76.2,99.4,2.9,4.8,17.0,1
2023-05-13,동구,동구 범일동,942,15.3,12.5,76.2,99.4,2.9,4.8,17.0,1
2023-05-13,동구,동구 수정동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,4
2023-05-13,동구,동구 좌천동,942,15.3,12.5,76.2,99.4,2.9,4.8,17.0,1
2023-05-13,동구,동구 초량동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,2
2023-05-13,동래구,동래구 명륜동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,2
2023-05-13,동래구,동래구 사직동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,1
2023-05-13,동래구,동래구 수안동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,1
2023-05-13,동래구,동래구 안락동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,1
2023-05-13,동래구,동래구 온천동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,4
2023-05-13,부산진구,부산진구 개금동,938,16.0,12.9,83.5,95.4,2.4,4.8,14.0,1
2023-05-13,부산진구,부산진구 당감동,938,16.0,12.9,83.5,95.4,2.4,4.8,14.0,2
2023-05-13,부산진구,부산진구 범천동,942,15.3,12.5,76.2,99.4,2.9,4.8,17.0,2
2023-05-13,부산진구,부산진구 부암동,938,16.0,12.9,83.5,95.4,2.4,4.8,14.0,1
2023-05-13,부산진구,부산진구 부전동,938,16.0,12.9,83.5,95.4,2.4,4.8,14.0,2
2023-05-13,부산진구,부산진구 연지동,941,17.6,13.2,75.0,95.2,2.7,5.5,10.0,1
2023-05-13,부산진구,부산진구 전포동,938,16.0,12.9,83.5,95.4,2.4,4.8,14.0,1
2023-05-13,북구,북구 금곡동,941,17.6,13.2,75.0,95.2,2.7,5.5,10.0,1
2023-05-13,북구,북구 덕천동,941,17.6,13.2,75.0,95.2,2.7,5.5,10.0,1
2023-05-13,북구,북구 만덕동,941,17.6,13.2,75.0,95.2,2.7,5.5,10.0,3
2023-05-13,북구,북구 화명동,941,17.6,13.2,75.0,95.2,2.7,5.5,10.0,1
2023-05-13,사상구,사상구 괘법동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,1
2023-05-13,사상구,사상구 모라동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,1
2023-05-13,사상구,사상구 삼락동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,4
2023-05-13,사상구,사상구 주례동,938,16.0,12.9,83.5,95.4,2.4,4.8,14.0,1
2023-05-13,사상구,사상구 학장동,904,17.8,13.5,76.9,98.0,2.9,5.0,11.5,1
2023-05-13,사하구,사하구 장림동,950,15.5,12.4,82.9,97.0,4.8,7.1,15.0,2
2023-05-13,사하구,사하구 하단동,950,15.5,12.4,82.9,97.0,4.8,7.1,15.0,1
2023-05-13,서구,서구 남부민동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,2
2023-05-13,서구,서구 동대신동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,서구,서구 서대신동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,서구,서구 아미동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,서구,서구 암남동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,서구,서구 토성동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,수영구,수영구 광안동,937,15.8,12.8,74.3,99.8,2.2,6.7,17.0,4
2023-05-13,수영구,수영구 망미동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,1
2023-05-13,수영구,수영구 민락동,937,15.8,12.8,74.3,99.8,2.2,6.7,17.0,2
2023-05-13,연제구,연제구 거제동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,1
2023-05-13,연제구,연제구 연산동,940,15.9,13.0,76.1,96.9,2.3,4.5,14.0,5
2023-05-13,영도구,영도구 동삼동,910,15.6,13.0,85.4,99.9,3.7,5.2,16.5,3
2023-05-13,영도구,영도구 봉래동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,중구,중구 남포동,159,16.1,13.2,69.9,97.6,5.3,7.8,16.1,1
2023-05-13,해운대구,해운대구 반송동,937,15.8,12.8,74.3,99.8,2.2,6.7,17.0,1
2023-05-13,해운대구,해운대구 반여동,937,15.8,12.8,74.3,99.8,2.2,6.7,17.0,3
2023-05-13,해운대구,해운대구 우동,937,15.8,12.8,74.3,99.8,2.2,6.7,17.0,3
2023-05-13,해운대구,해운대구 중동,937,15.8,12.8,74.3,99.8,2.2,6.7,17.0,1
2023-05-14,강서구,강서구 명지동,904,22.0,11.3,52.1,100.0,6.4,8.9,0.0,1
2023-05-14,금정구,금정구 남산동,939,25.7,9.5,40.9,97.6,3.4,6.5,0.0,2
2023-05-14,금정구,금정구 부곡동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,1
2023-05-14,금정구,금정구 장전동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,1
2023-05-14,기장군,기장군 기장읍,923,22.5,12.5,57.9,98.8,3.6,5.8,0.0,2
2023-05-14,기장군,기장군 정관읍,923,22.5,12.5,57.9,98.8,3.6,5.8,0.0,1
2023-05-14,남구,남구 대연동,942,22.3,12.5,53.3,98.6,3.6,5.7,0.0,1
2023-05-14,남구,남구 용당동,942,22.3,12.5,53.3,98.6,3.6,5.7,0.0,1
2023-05-14,남구,남구 용호동,942,22.3,12.5,53.3,98.6,3.6,5.7,0.0,1
2023-05-14,동구,동구 초량동,159,21.5,13.0,58.0,95.5,5.4,8.0,0.0,3
2023-05-14,동래구,동래구 명륜동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,3
2023-05-14,동래구,동래구 명장동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,1
2023-05-14,동래구,동래구 사직동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,2
2023-05-14,동래구,동래구 안락동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,1
2023-05-14,부산진구,부산진구 당감동,938,24.2,11.5,36.6,96.6,2.7,4.7,0.0,2
2023-05-14,부산진구,부산진구 범천동,942,22.3,12.5,53.3,98.6,3.6,5.7,0.0,1
2023-05-14,부산진구,부산진구 부암동,938,24.2,11.5,36.6,96.6,2.7,4.7,0.0,1
2023-05-14,부산진구,부산진구 부전동,938,24.2,11.5,36.6,96.6,2.7,4.7,0.0,4
2023-05-14,부산진구,부산진구 양정동,940,24.3,11.1,42.9,98.5,3.2,5.9,0.0,2
2023-05-14,부산진구,부산진구 전포동,938,24.2,11.5,36.6,96.6,2.7,4.7,0.0,2
2023-05-14,북구,북구 금곡동,941,24.0,11.8,47.5,96.8,4.3,6.8,0.0,1
2023-05-14,북구,북구 덕천동,941,24.0,11.8,47.5,96.8,4.3,6.8,0.0,1
2023-05-14,북구,북구 만덕동,941,24.0,11.8,47.5,96.8,4.3,6.8,0.0,1
2023-05-14,사상구,사상구 괘법동,904,22.0,11.3,52.1,100.0,6.4,8.9,0.0,2
2023-05-14,사상구,사상구 모라동,904,22.0,11.3,52.1,100.0,6.4,8.9,0.0,2
2023-05-14,사상구,사상구 삼락동,904,22.0,11.3,52.1,100.0,6.4,8.9,0.0,1
2023-05-14,사상구,사상구 엄궁동,904,22.0,11.3,52.1,100.0,6.4,8.9,0.0,1
2023-05-14,사하구,사하구 감천동,159,21.5,13.0,58.0,95.5,5.4,8.0,0.0,2
2023-05-14,사하구,사하구 괴정동,950,21.3,12.6,54.1,95.6,4.0,4.8,0.0,2
2023-05-14,사하구,사하구 구평동,159,21.5,13.0,58.0,95.5,5.4,8.0,0.0,1
2023-05-14,사하구,사하구 다대동,950,21.3,12.6,54.1,95.6,4.0,4.8,0.0,2
2023-05-14,사하구,사하구 당리동,950,21.3,12.6,54.1,95.6,4.0,4.8,0.0,1
2023-05-14,사하구,사하구 신평동,950,21.3,12.6,54.1,95.6,4.0,4.8,0.0,1
2023-05-14,사하구,사하구 하단동,950,21.3,12.6,54.1,95.6,4.0,4.8,0.0,1
2023-05-14,서구,서구 암남동,159,21.5,13.0,58.0,95.5,5.4,8.0,0.0,1
2023-05-14,서구,서구 초장동,159,21.5,13.0,58.0,95.5,5.4,8.0,0.0,1
2023-05-14,수영구,수영구 광안동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,1
2023-05-14,수영구,수영구 남천동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,1
2023-05-14,수영구,수영구 민락동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,1
2023-05-14,수영구,수영구 수영동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,2
2023-05-14,영도구,영도구 동삼동,910,19.8,13.0,67.5,99.9,3.6,5.1,0.0,1
2023-05-14,영도구,영도구 청학동,159,21.5,13.0,58.0,95.5,5.4,8.0,0.0,1
2023-05-14,해운대구,해운대구 반송동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,1
2023-05-14,해운대구,해운대구 반여동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,3
2023-05-14,해운대구,해운대구 우동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,2
2023-05-14,해운대구,해운대구 재송동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,3
2023-05-14,해운대구,해운대구 중동,937,23.9,11.5,52.8,99.9,3.1,4.9,0.0,4
2023-05-15,강서구,강서구 범방동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,1
2023-05-15,강서구,강서구 봉림동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,2
2023-05-15,강서구,강서구 송정동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,1
2023-05-15,강서구,강서구 지사동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,2
2023-05-15,강서구,강서구 천성동,921,25.3,14.9,53.9,90.3,5.4,8.2,0.0,1
2023-05-15,금정구,금정구 금사동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,1
2023-05-15,금정구,금정구 남산동,939,26.9,10.2,31.5,96.7,4.1,7.7,0.0,1
2023-05-15,금정구,금정구 노포동,939,26.9,10.2,31.5,96.7,4.1,7.7,0.0,1
2023-05-15,금정구,금정구 두구동,939,26.9,10.2,31.5,96.7,4.1,7.7,0.0,1
2023-05-15,금정구,금정구 부곡동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,5
2023-05-15,금정구,금정구 서동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,1
2023-05-15,금정구,금정구 장전동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,4
2023-05-15,기장군,기장군 기장읍,923,24.5,13.1,55.6,91.3,3.3,6.1,0.0,1
2023-05-15,기장군,기장군 장안읍,923,24.5,13.1,55.6,91.3,3.3,6.1,0.0,1
2023-05-15,기장군,기장군 정관읍,923,24.5,13.1,55.6,91.3,3.3,6.1,0.0,3
2023-05-15,남구,남구 대연동,942,24.0,13.8,53.5,96.5,3.8,6.3,0.0,4
2023-05-15,남구,남구 용호동,942,24.0,13.8,53.5,96.5,3.8,6.3,0.0,1
2023-05-15,남구,남구 우암동,942,24.0,13.8,53.5,96.5,3.8,6.3,0.0,1
2023-05-15,동구,동구 범일동,942,24.0,13.8,53.5,96.5,3.8,6.3,0.0,1
2023-05-15,동구,동구 수정동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,3
2023-05-15,동구,동구 초량동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,3
2023-05-15,동래구,동래구 낙민동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,1
2023-05-15,동래구,동래구 사직동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,1
2023-05-15,동래구,동래구 수안동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,3
2023-05-15,부산진구,부산진구 가야동,938,25.8,12.8,38.7,90.1,2.9,6.8,0.0,1
2023-05-15,부산진구,부산진구 부전동,938,25.8,12.8,38.7,90.1,2.9,6.8,0.0,5
2023-05-15,부산진구,부산진구 전포동,938,25.8,12.8,38.7,90.1,2.9,6.8,0.0,2
2023-05-15,북구,북구 구포동,941,25.7,13.0,44.1,93.8,4.0,6.7,0.0,1
2023-05-15,북구,북구 덕천동,941,25.7,13.0,44.1,93.8,4.0,6.7,0.0,1
2023-05-15,북구,북구 만덕동,941,25.7,13.0,44.1,93.8,4.0,6.7,0.0,1
2023-05-15,북구,북구 화명동,941,25.7,13.0,44.1,93.8,4.0,6.7,0.0,1
2023-05-15,사상구,사상구 감전동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,2
2023-05-15,사상구,사상구 덕포동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,1
2023-05-15,사상구,사상구 모라동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,2
2023-05-15,사상구,사상구 엄궁동,904,24.0,12.2,55.9,98.2,6.3,9.1,0.0,1
2023-05-15,사상구,사상구 주례동,938,25.8,12.8,38.7,90.1,2.9,6.8,0.0,1
2023-05-15,사하구,사하구 다대동,950,23.7,13.6,54.4,91.8,4.9,6.7,0.0,1
2023-05-15,사하구,사하구 당리동,950,23.7,13.6,54.4,91.8,4.9,6.7,0.0,1
2023-05-15,사하구,사하구 신평동,950,23.7,13.6,54.4,91.8,4.9,6.7,0.0,2
2023-05-15,서구,서구 부민동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,1
2023-05-15,서구,서구 서대신동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,1
2023-05-15,수영구,수영구 광안동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,2
2023-05-15,수영구,수영구 남천동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,1
2023-05-15,수영구,수영구 민락동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,2
2023-05-15,연제구,연제구 거제동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,1
2023-05-15,연제구,연제구 연산동,940,26.3,12.9,39.1,90.5,3.1,6.4,0.0,13
2023-05-15,영도구,영도구 대교동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,1
2023-05-15,영도구,영도구 동삼동,910,20.8,14.0,62.1,99.8,5.0,7.6,0.0,1
2023-05-15,영도구,영도구 봉래동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,2
2023-05-15,중구,중구 부평동,159,22.8,14.7,52.9,98.0,6.4,9.4,0.0,1
2023-05-15,해운대구,해운대구 반송동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,1
2023-05-15,해운대구,해운대구 반여동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,2
2023-05-15,해운대구,해운대구 송정동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,1
2023-05-15,해운대구,해운대구 우동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,4
2023-05-15,해운대구,해운대구 재송동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,1
2023-05-15,해운대구,해운대구 좌동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,3
2023-05-15,해운대구,해운대구 중동,937,25.4,11.9,48.0,99.5,3.5,9.9,0.0,2
2023-05-16,강서구,강서구 녹산동,950,23.1,15.5,61.0,97.1,3.7,4.6,0.0,1
2023-05-16,강서구,강서구 대저1동,904,24.7,14.0,61.4,98.6,5.8,9.3,0.0,1
2023-05-16,강서구,강서구 대저2동,904,24.7,14.0,61.4,98.6,5.8,9.3,0.0,2
2023-05-16,강서구,강서구 명지동,904,24.7,14.0,61.4,98.6,5.8,9.3,0.0,1
2023-05-16,강서구,강서구 지사동,904,24.7,14.0,61.4,98.6,5.8,9.3,0.0,1
2023-05-16,강서구,강서구 화전동,950,23.1,15.5,61.0,97.1,3.7,4.6,0.0,1
2023-05-16,금정구,금정구 남산동,939,30.4,11.5,37.5,96.3,4.0,7.5,0.0,1
2023-05-16,금정구,금정구 부곡동,940,27.6,15.8,49.8,88.7,2.9,5.6,0.0,3
2023-05-16,금정구,금정구 선동,939,30.4,11.5,37.5,96.3,4.0,7.5,0.0,1
2023-05-16,금정구,금정구 회동동,940,27.6,15.8,49.8,88.7,2.9,5.6,0.0,1
2023-05-16,기장군,기장군 기장읍,923,27.7,16.3,55.4,85.0,3.9,6.8,0.0,1
2023-05-16,기장군,기장군 일광읍,923,27.7,16.3,55.4,85.0,3.9,6.8,0.0,2
2023-05-16,기장군,기장군 정관읍,923,27.7,16.3,55.4,85.0,3.9,6.8,0.0,2
2023-05-16,남구,남구 감만동,942,23.6,15.3,62.5,96.4,3.4,6.8,0.0,1
2023-05-16,남구,남구 대연동,942,23.6,15.3,62.5,96.4,3.4,6.8,0.0,3
