"call119_train.tm","call119_train.address_city","call119_train.address_gu","call119_train.sub_address","call119_train.stn","call119_train.ta_max","call119_train.ta_min","call119_train.ta_max_min","call119_train.hm_min","call119_train.hm_max","call119_train.ws_max","call119_train.ws_ins_max","call119_train.rn_day","call119_train.call_count"
"20230516","부산광역시","기장군","기장읍",923,27.7,16.3,11.4,55.4,85,3.9,6.8,0,1
"20230516","부산광역시","기장군","일광읍",923,27.7,16.3,11.4,55.4,85,3.9,6.8,0,2
"20230516","부산광역시","기장군","정관읍",923,27.7,16.3,11.4,55.4,85,3.9,6.8,0,2
"20230516","부산광역시","남구","감만동",942,23.6,15.3,8.3,62.5,96.4,3.4,6.8,0,1
"20230516","부산광역시","남구","대연동",942,23.6,15.3,8.3,62.5,96.4,3.4,6.8,0,3
"20230516","부산광역시","남구","문현동",942,23.6,15.3,8.3,62.5,96.4,3.4,6.8,0,1
"20230516","부산광역시","남구","용당동",942,23.6,15.3,8.3,62.5,96.4,3.4,6.8,0,2
"20230516","부산광역시","동구","범일동",942,23.6,15.3,8.3,62.5,96.4,3.4,6.8,0,2
"20230516","부산광역시","동구","초량동",159,21.8,15.8,6,64.1,99.7,7.6,10,0,1
"20230516","부산광역시","동래구","명장동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,1
"20230516","부산광역시","동래구","복천동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,1
"20230516","부산광역시","동래구","사직동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,1
"20230516","부산광역시","동래구","수안동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,3
"20230516","부산광역시","동래구","온천동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,2
"20230516","부산광역시","부산진구","가야동",938,27.8,16.2,11.6,46.7,91,3.9,8.7,0,2
"20230516","부산광역시","부산진구","개금동",938,27.8,16.2,11.6,46.7,91,3.9,8.7,0,1
"20230516","부산광역시","부산진구","당감동",938,27.8,16.2,11.6,46.7,91,3.9,8.7,0,3
"20230516","부산광역시","부산진구","범천동",942,23.6,15.3,8.3,62.5,96.4,3.4,6.8,0,2
"20230516","부산광역시","부산진구","부암동",938,27.8,16.2,11.6,46.7,91,3.9,8.7,0,2
"20230516","부산광역시","부산진구","부전동",938,27.8,16.2,11.6,46.7,91,3.9,8.7,0,3
"20230516","부산광역시","부산진구","양정동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,1
"20230516","부산광역시","부산진구","연지동",941,27.6,14.5,13.1,47.8,95.6,4.3,6.3,0,1
"20230516","부산광역시","부산진구","초읍동",941,27.6,14.5,13.1,47.8,95.6,4.3,6.3,0,2
"20230516","부산광역시","북구","금곡동",941,27.6,14.5,13.1,47.8,95.6,4.3,6.3,0,1
"20230516","부산광역시","북구","덕천동",941,27.6,14.5,13.1,47.8,95.6,4.3,6.3,0,3
"20230516","부산광역시","북구","만덕동",941,27.6,14.5,13.1,47.8,95.6,4.3,6.3,0,1
"20230516","부산광역시","북구","화명동",941,27.6,14.5,13.1,47.8,95.6,4.3,6.3,0,1
"20230516","부산광역시","사상구","모라동",904,24.7,14,10.7,61.4,98.6,5.8,9.3,0,1
"20230516","부산광역시","사상구","엄궁동",904,24.7,14,10.7,61.4,98.6,5.8,9.3,0,1
"20230516","부산광역시","사상구","학장동",904,24.7,14,10.7,61.4,98.6,5.8,9.3,0,1
"20230516","부산광역시","사하구","감천동",159,21.8,15.8,6,64.1,99.7,7.6,10,0,1
"20230516","부산광역시","사하구","다대동",950,23.1,15.5,7.6,61,97.1,3.7,4.6,0,2
"20230516","부산광역시","사하구","당리동",950,23.1,15.5,7.6,61,97.1,3.7,4.6,0,2
"20230516","부산광역시","사하구","신평동",950,23.1,15.5,7.6,61,97.1,3.7,4.6,0,3
"20230516","부산광역시","사하구","하단동",950,23.1,15.5,7.6,61,97.1,3.7,4.6,0,3
"20230516","부산광역시","서구","토성동",159,21.8,15.8,6,64.1,99.7,7.6,10,0,1
"20230516","부산광역시","수영구","광안동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,2
"20230516","부산광역시","수영구","민락동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,2
"20230516","부산광역시","연제구","거제동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,2
"20230516","부산광역시","연제구","연산동",940,27.6,15.8,11.8,49.8,88.7,2.9,5.6,0,9
"20230516","부산광역시","영도구","봉래동",159,21.8,15.8,6,64.1,99.7,7.6,10,0,1
"20230516","부산광역시","중구","남포동",159,21.8,15.8,6,64.1,99.7,7.6,10,0,2
"20230516","부산광역시","해운대구","반여동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,1
"20230516","부산광역시","해운대구","송정동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,2
"20230516","부산광역시","해운대구","우동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,1
"20230516","부산광역시","해운대구","재송동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,1
"20230516","부산광역시","해운대구","좌동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,2
"20230516","부산광역시","해운대구","중동",937,26.1,14.8,11.3,57.6,96.6,4.6,7.2,0,3
"20230517","부산광역시","강서구","강동동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,1
"20230517","부산광역시","강서구","지사동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,1
"20230517","부산광역시","금정구","구서동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,1
"20230517","부산광역시","금정구","두구동",939,29.1,12.1,17,32.1,96.6,4.7,9.5,0,1
"20230517","부산광역시","금정구","부곡동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,1
"20230517","부산광역시","금정구","장전동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,1
"20230517","부산광역시","금정구","회동동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,1
"20230517","부산광역시","기장군","장안읍",923,28.9,17.4,11.5,38.9,84.4,3.4,8.6,0,1
"20230517","부산광역시","남구","감만동",942,25.3,15.3,10,62.7,96.1,3.7,6.5,0,2
"20230517","부산광역시","남구","대연동",942,25.3,15.3,10,62.7,96.1,3.7,6.5,0,5
"20230517","부산광역시","남구","용당동",942,25.3,15.3,10,62.7,96.1,3.7,6.5,0,2
"20230517","부산광역시","동구","초량동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,2
"20230517","부산광역시","동래구","낙민동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,2
"20230517","부산광역시","동래구","온천동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,6
"20230517","부산광역시","부산진구","가야동",938,26.7,16.8,9.9,46.5,87.4,4,9.2,0,3
"20230517","부산광역시","부산진구","개금동",938,26.7,16.8,9.9,46.5,87.4,4,9.2,0,3
"20230517","부산광역시","부산진구","당감동",938,26.7,16.8,9.9,46.5,87.4,4,9.2,0,2
"20230517","부산광역시","부산진구","부암동",938,26.7,16.8,9.9,46.5,87.4,4,9.2,0,2
"20230517","부산광역시","부산진구","부전동",938,26.7,16.8,9.9,46.5,87.4,4,9.2,0,2
"20230517","부산광역시","부산진구","전포동",938,26.7,16.8,9.9,46.5,87.4,4,9.2,0,2
"20230517","부산광역시","부산진구","초읍동",941,27.5,16.1,11.4,43.7,93.2,4.3,7.4,0,1
"20230517","부산광역시","북구","금곡동",941,27.5,16.1,11.4,43.7,93.2,4.3,7.4,0,4
"20230517","부산광역시","북구","덕천동",941,27.5,16.1,11.4,43.7,93.2,4.3,7.4,0,1
"20230517","부산광역시","북구","만덕동",941,27.5,16.1,11.4,43.7,93.2,4.3,7.4,0,2
"20230517","부산광역시","북구","화명동",941,27.5,16.1,11.4,43.7,93.2,4.3,7.4,0,1
"20230517","부산광역시","사상구","감전동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,2
"20230517","부산광역시","사상구","괘법동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,3
"20230517","부산광역시","사상구","모라동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,1
"20230517","부산광역시","사상구","삼락동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,1
"20230517","부산광역시","사상구","엄궁동",904,25.2,16,9.2,63.7,95.9,5.8,8.4,0,1
"20230517","부산광역시","사하구","감천동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,2
"20230517","부산광역시","사하구","괴정동",950,25.2,15,10.2,60.1,96.7,2.5,4.6,0,1
"20230517","부산광역시","사하구","다대동",950,25.2,15,10.2,60.1,96.7,2.5,4.6,0,2
"20230517","부산광역시","사하구","장림동",950,25.2,15,10.2,60.1,96.7,2.5,4.6,0,2
"20230517","부산광역시","사하구","하단동",950,25.2,15,10.2,60.1,96.7,2.5,4.6,0,4
"20230517","부산광역시","서구","동대신동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,1
"20230517","부산광역시","서구","부민동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,2
"20230517","부산광역시","서구","아미동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,1
"20230517","부산광역시","서구","암남동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,1
"20230517","부산광역시","수영구","광안동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,3
"20230517","부산광역시","수영구","남천동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,1
"20230517","부산광역시","수영구","민락동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,1
"20230517","부산광역시","연제구","거제동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,1
"20230517","부산광역시","연제구","연산동",940,27.8,16.1,11.7,35.9,85.5,3.8,9.3,0,9
"20230517","부산광역시","영도구","동삼동",910,20.8,14.7,6.1,83.1,99.9,5.4,7.4,0,3
"20230517","부산광역시","영도구","청학동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,1
"20230517","부산광역시","중구","대청동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,2
"20230517","부산광역시","중구","중앙동",159,24,15.6,8.4,57.6,98.1,6.9,9.8,0,1
"20230517","부산광역시","해운대구","반송동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,2
"20230517","부산광역시","해운대구","우동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,1
"20230517","부산광역시","해운대구","재송동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,1
"20230517","부산광역시","해운대구","좌동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,2
"20230517","부산광역시","해운대구","중동",937,26.5,15.1,11.4,50.3,94.8,4.9,7.3,0,1
"20230518","부산광역시","강서구","강동동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,2
"20230518","부산광역시","강서구","대저1동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,2
"20230518","부산광역시","강서구","대저2동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,1
"20230518","부산광역시","금정구","부곡동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,1
"20230518","부산광역시","금정구","회동동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,3
"20230518","부산광역시","기장군","기장읍",923,20.6,15.7,4.9,82.5,100,2.3,5.8,33,1
"20230518","부산광역시","기장군","일광읍",923,20.6,15.7,4.9,82.5,100,2.3,5.8,33,3
"20230518","부산광역시","기장군","장안읍",923,20.6,15.7,4.9,82.5,100,2.3,5.8,33,2
"20230518","부산광역시","기장군","정관읍",923,20.6,15.7,4.9,82.5,100,2.3,5.8,33,5
"20230518","부산광역시","남구","대연동",942,19.8,15.5,4.3,90.9,99.8,5,9.9,38,2
"20230518","부산광역시","남구","문현동",942,19.8,15.5,4.3,90.9,99.8,5,9.9,38,3
"20230518","부산광역시","남구","용당동",942,19.8,15.5,4.3,90.9,99.8,5,9.9,38,1
"20230518","부산광역시","남구","용호동",942,19.8,15.5,4.3,90.9,99.8,5,9.9,38,1
"20230518","부산광역시","동구","초량동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,2
"20230518","부산광역시","동래구","명륜동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,1
"20230518","부산광역시","동래구","명장동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,1
"20230518","부산광역시","동래구","사직동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,2
"20230518","부산광역시","동래구","온천동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,2
"20230518","부산광역시","부산진구","가야동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,1
"20230518","부산광역시","부산진구","개금동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,2
"20230518","부산광역시","부산진구","당감동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,3
"20230518","부산광역시","부산진구","범천동",942,19.8,15.5,4.3,90.9,99.8,5,9.9,38,1
"20230518","부산광역시","부산진구","부암동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,1
"20230518","부산광역시","부산진구","부전동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,1
"20230518","부산광역시","부산진구","양정동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,1
"20230518","부산광역시","부산진구","전포동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,4
"20230518","부산광역시","북구","구포동",941,20.8,16.4,4.4,77.2,94.9,3.6,7.4,32,2
"20230518","부산광역시","북구","만덕동",941,20.8,16.4,4.4,77.2,94.9,3.6,7.4,32,3
"20230518","부산광역시","사상구","괘법동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,2
"20230518","부산광역시","사상구","모라동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,1
"20230518","부산광역시","사상구","엄궁동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,2
"20230518","부산광역시","사상구","주례동",938,20,15.8,4.2,85,95.6,4.6,7.8,30.5,1
"20230518","부산광역시","사상구","학장동",904,21.4,16.4,5,68.8,98.5,3.1,6.9,28,1
"20230518","부산광역시","사하구","감천동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,1
"20230518","부산광역시","사하구","괴정동",950,19.7,15.5,4.2,84.3,97,8.1,11.1,33,1
"20230518","부산광역시","사하구","구평동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,1
"20230518","부산광역시","사하구","다대동",950,19.7,15.5,4.2,84.3,97,8.1,11.1,33,2
"20230518","부산광역시","사하구","하단동",950,19.7,15.5,4.2,84.3,97,8.1,11.1,33,3
"20230518","부산광역시","서구","암남동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,1
"20230518","부산광역시","서구","초장동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,1
"20230518","부산광역시","수영구","광안동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,5
"20230518","부산광역시","수영구","민락동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,1
"20230518","부산광역시","수영구","수영동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,1
"20230518","부산광역시","연제구","연산동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,6
"20230518","부산광역시","영도구","동삼동",910,19.8,15.9,3.9,96.8,99.9,5.8,10.1,34.5,1
"20230518","부산광역시","영도구","봉래동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,1
"20230518","부산광역시","영도구","청학동",159,20.2,15.9,4.3,87.1,99.9,4.4,8.4,38.3,1
"20230518","부산광역시","해운대구","반송동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,3
"20230518","부산광역시","해운대구","석대동",940,20.8,15.7,5.1,77.1,97,2.2,5.6,31.5,1
"20230518","부산광역시","해운대구","우동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,1
"20230518","부산광역시","해운대구","재송동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,2
"20230518","부산광역시","해운대구","좌동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,1
"20230518","부산광역시","해운대구","중동",937,20.8,15.8,5,84.2,99.6,2.6,6.7,40.5,1
"20230519","부산광역시","강서구","명지동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","강서구","범방동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","강서구","식만동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","강서구","신호동",950,20.4,15.4,5,65.2,97,8.3,10.9,4.5,1
"20230519","부산광역시","강서구","지사동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","금정구","구서동",940,21,15.2,5.8,64,97.2,3.6,9,4,3
"20230519","부산광역시","금정구","노포동",939,21.3,15.7,5.6,64.9,96.6,3.9,9.2,4.5,1
"20230519","부산광역시","금정구","부곡동",940,21,15.2,5.8,64,97.2,3.6,9,4,1
"20230519","부산광역시","금정구","장전동",940,21,15.2,5.8,64,97.2,3.6,9,4,1
"20230519","부산광역시","금정구","청룡동",939,21.3,15.7,5.6,64.9,96.6,3.9,9.2,4.5,1
"20230519","부산광역시","금정구","회동동",940,21,15.2,5.8,64,97.2,3.6,9,4,1
"20230519","부산광역시","기장군","일광읍",923,21.1,15.7,5.4,69.2,100,4.3,9.9,6,1
"20230519","부산광역시","기장군","정관읍",923,21.1,15.7,5.4,69.2,100,4.3,9.9,6,3
"20230519","부산광역시","남구","대연동",942,21.7,15.4,6.3,70.2,99.9,6.2,11.6,5,3
"20230519","부산광역시","남구","문현동",942,21.7,15.4,6.3,70.2,99.9,6.2,11.6,5,2
"20230519","부산광역시","남구","용당동",942,21.7,15.4,6.3,70.2,99.9,6.2,11.6,5,1
"20230519","부산광역시","남구","용호동",942,21.7,15.4,6.3,70.2,99.9,6.2,11.6,5,2
"20230519","부산광역시","남구","우암동",942,21.7,15.4,6.3,70.2,99.9,6.2,11.6,5,1
"20230519","부산광역시","동구","범일동",942,21.7,15.4,6.3,70.2,99.9,6.2,11.6,5,1
"20230519","부산광역시","동구","수정동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","동구","초량동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,2
"20230519","부산광역시","부산진구","가야동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,1
"20230519","부산광역시","부산진구","개금동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,1
"20230519","부산광역시","부산진구","당감동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,1
"20230519","부산광역시","부산진구","부암동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,1
"20230519","부산광역시","부산진구","부전동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,2
"20230519","부산광역시","부산진구","양정동",940,21,15.2,5.8,64,97.2,3.6,9,4,2
"20230519","부산광역시","부산진구","전포동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,2
"20230519","부산광역시","부산진구","초읍동",941,21.7,16.3,5.4,63.6,95.4,5,9.7,3.5,1
"20230519","부산광역시","북구","금곡동",941,21.7,16.3,5.4,63.6,95.4,5,9.7,3.5,2
"20230519","부산광역시","북구","만덕동",941,21.7,16.3,5.4,63.6,95.4,5,9.7,3.5,1
"20230519","부산광역시","북구","화명동",941,21.7,16.3,5.4,63.6,95.4,5,9.7,3.5,3
"20230519","부산광역시","사상구","감전동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","사상구","괘법동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","사상구","덕포동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,2
"20230519","부산광역시","사상구","모라동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","사상구","엄궁동",904,21.7,16.5,5.2,65.5,97.6,6.8,11.5,4.5,1
"20230519","부산광역시","사상구","주례동",938,20.9,15.6,5.3,65.7,95.8,3.2,6.9,4.5,1
"20230519","부산광역시","사하구","감천동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,2
"20230519","부산광역시","사하구","구평동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","사하구","다대동",950,20.4,15.4,5,65.2,97,8.3,10.9,4.5,4
"20230519","부산광역시","사하구","당리동",950,20.4,15.4,5,65.2,97,8.3,10.9,4.5,3
"20230519","부산광역시","사하구","신평동",950,20.4,15.4,5,65.2,97,8.3,10.9,4.5,2
"20230519","부산광역시","사하구","하단동",950,20.4,15.4,5,65.2,97,8.3,10.9,4.5,3
"20230519","부산광역시","서구","남부민동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,3
"20230519","부산광역시","서구","부민동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,2
"20230519","부산광역시","서구","충무동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","수영구","광안동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,3
"20230519","부산광역시","수영구","남천동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,2
"20230519","부산광역시","수영구","민락동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,1
"20230519","부산광역시","수영구","수영동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,1
"20230519","부산광역시","연제구","거제동",940,21,15.2,5.8,64,97.2,3.6,9,4,2
"20230519","부산광역시","연제구","연산동",940,21,15.2,5.8,64,97.2,3.6,9,4,12
"20230519","부산광역시","영도구","남항동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","영도구","동삼동",910,19.9,15.5,4.4,72.8,99.9,7.6,11.1,5,2
"20230519","부산광역시","영도구","봉래동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,2
"20230519","부산광역시","영도구","영선동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","영도구","청학동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","중구","광복동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","중구","남포동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,3
"20230519","부산광역시","중구","중앙동",159,21.8,15.8,6,62.5,99.8,4.9,11.4,4.6,1
"20230519","부산광역시","해운대구","반여동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,2
"20230519","부산광역시","해운대구","송정동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,2
"20230519","부산광역시","해운대구","우동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,1
"20230519","부산광역시","해운대구","좌동",937,23.5,15.4,8.1,63,99.9,4.4,8.3,6.5,1
"20230520","부산광역시","강서구","눌차동",921,21.9,14.6,7.3,58.1,92.2,3.6,5.5,0,1
"20230520","부산광역시","강서구","대저2동",904,23.9,12.9,11,57,95.9,5.6,7.9,0,1
"20230520","부산광역시","강서구","명지동",904,23.9,12.9,11,57,95.9,5.6,7.9,0,3
"20230520","부산광역시","강서구","송정동",937,23.9,15.2,8.7,52.3,92.5,2.7,6.3,0,1
"20230520","부산광역시","금정구","금성동",941,24.5,13.8,10.7,54.6,89.5,4.1,7,0,1
"20230520","부산광역시","금정구","남산동",939,23.9,12.4,11.5,54.4,94.8,3.5,7.3,0,2
"20230520","부산광역시","금정구","부곡동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,1
"20230520","부산광역시","금정구","서동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,1
"20230520","부산광역시","금정구","회동동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,2
"20230520","부산광역시","기장군","기장읍",923,21.2,15.1,6.1,69.7,96,3.5,7.3,0,6
"20230520","부산광역시","기장군","일광읍",923,21.2,15.1,6.1,69.7,96,3.5,7.3,0,1
"20230520","부산광역시","기장군","정관읍",923,21.2,15.1,6.1,69.7,96,3.5,7.3,0,1
"20230520","부산광역시","남구","문현동",942,22.7,14.2,8.5,59.9,91.1,4,7.3,0,1
"20230520","부산광역시","남구","용당동",942,22.7,14.2,8.5,59.9,91.1,4,7.3,0,1
"20230520","부산광역시","남구","용호동",942,22.7,14.2,8.5,59.9,91.1,4,7.3,0,2
"20230520","부산광역시","동구","범일동",942,22.7,14.2,8.5,59.9,91.1,4,7.3,0,2
"20230520","부산광역시","동구","수정동",159,22.2,14.5,7.7,56.9,86.8,5.1,7.3,0,2
"20230520","부산광역시","동구","초량동",159,22.2,14.5,7.7,56.9,86.8,5.1,7.3,0,1
"20230520","부산광역시","동래구","낙민동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,2
"20230520","부산광역시","동래구","명장동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,1
"20230520","부산광역시","동래구","수안동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,1
"20230520","부산광역시","동래구","안락동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,1
"20230520","부산광역시","동래구","온천동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,1
"20230520","부산광역시","부산진구","가야동",938,23.7,13.3,10.4,54.9,89,3.7,7.1,0,1
"20230520","부산광역시","부산진구","당감동",938,23.7,13.3,10.4,54.9,89,3.7,7.1,0,2
"20230520","부산광역시","부산진구","범천동",942,22.7,14.2,8.5,59.9,91.1,4,7.3,0,2
"20230520","부산광역시","부산진구","부암동",938,23.7,13.3,10.4,54.9,89,3.7,7.1,0,1
"20230520","부산광역시","부산진구","부전동",938,23.7,13.3,10.4,54.9,89,3.7,7.1,0,4
"20230520","부산광역시","부산진구","초읍동",941,24.5,13.8,10.7,54.6,89.5,4.1,7,0,2
"20230520","부산광역시","북구","구포동",941,24.5,13.8,10.7,54.6,89.5,4.1,7,0,2
"20230520","부산광역시","북구","덕천동",941,24.5,13.8,10.7,54.6,89.5,4.1,7,0,1
"20230520","부산광역시","북구","만덕동",941,24.5,13.8,10.7,54.6,89.5,4.1,7,0,3
"20230520","부산광역시","북구","화명동",941,24.5,13.8,10.7,54.6,89.5,4.1,7,0,3
"20230520","부산광역시","사상구","괘법동",904,23.9,12.9,11,57,95.9,5.6,7.9,0,1
"20230520","부산광역시","사상구","모라동",904,23.9,12.9,11,57,95.9,5.6,7.9,0,1
"20230520","부산광역시","사상구","삼락동",904,23.9,12.9,11,57,95.9,5.6,7.9,0,1
"20230520","부산광역시","사하구","괴정동",950,20.5,14,6.5,64,91.4,6,8.2,0,2
"20230520","부산광역시","사하구","신평동",950,20.5,14,6.5,64,91.4,6,8.2,0,2
"20230520","부산광역시","사하구","하단동",950,20.5,14,6.5,64,91.4,6,8.2,0,1
"20230520","부산광역시","서구","남부민동",159,22.2,14.5,7.7,56.9,86.8,5.1,7.3,0,1
"20230520","부산광역시","서구","동대신동",159,22.2,14.5,7.7,56.9,86.8,5.1,7.3,0,1
"20230520","부산광역시","서구","암남동",159,22.2,14.5,7.7,56.9,86.8,5.1,7.3,0,3
"20230520","부산광역시","수영구","광안동",937,23.9,15.2,8.7,52.3,92.5,2.7,6.3,0,1
"20230520","부산광역시","수영구","남천동",937,23.9,15.2,8.7,52.3,92.5,2.7,6.3,0,1
"20230520","부산광역시","연제구","거제동",940,23.6,13.7,9.9,53.1,88.4,3.1,5.7,0,3
